,title,genres,tmdb_id
2218,Goldfinger (1964),Action|Adventure|Thriller,658
2219,From Russia with Love (1963),Action|Adventure|Thriller,657
2220,Dr. No (1962),Action|Adventure|Thriller,646
2221,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,5689
2222,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western,391
2223,Sydney (Hard Eight) (1996),Crime|Drama|Thriller,8052
2224,Home Alone 2: Lost in New York (1992),Children|Comedy,772
2225,Someone to Watch Over Me (1987),Action|Crime|Thriller,31650
2226,Fight Club (1999),Action|Crime|Drama|Thriller,550
2227,"Story of Us, The (1999)",Comedy|Drama,12220
2228,Fever Pitch (1997),Comedy|Romance,1610
2229,Julien Donkey-Boy (1999),Drama,42881
2230,"Omega Code, The (1999)",Action,29064
2231,"Straight Story, The (1999)",Adventure|Drama,404
2232,"Bad Seed, The (1956)",Drama|Thriller,42196
2233,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi,36819
2234,"Man and a Woman, A (Un homme et une femme) (1966)",Drama|Romance,42726
2235,Fitzcarraldo (1982),Adventure|Drama,9343
2236,All That Jazz (1979),Drama|Fantasy|Musical,16858
2237,Red Sorghum (Hong gao liang) (1987),Drama|War,42006
2238,Crimes and Misdemeanors (1989),Comedy|Crime|Drama,11562
2239,Bats (1999),Horror|Thriller,10496
2240,"Best Man, The (1999)",Comedy|Drama,16162
2241,Bringing Out the Dead (1999),Drama,8649
2242,Crazy in Alabama (1999),Comedy|Drama,31306
2243,Three to Tango (1999),Comedy|Romance,10563
2244,Body Shots (1999),Drama,14484
2245,"Guardian, The (1990)",Horror|Thriller,32043
2246,"Ipcress File, The (1965)",Thriller,15247
2247,On Any Sunday (1971),Documentary,29251
2248,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller,5548
2249,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller,5549
2250,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,856
2251,Melvin and Howard (1980),Drama,38772
2252,For Your Eyes Only (1981),Action|Adventure|Thriller,699
2253,Licence to Kill (1989),Action|Adventure|Thriller,709
2254,Live and Let Die (1973),Action|Adventure|Thriller,253
2255,Rawhead Rex (1986),Horror|Thriller,13511
2256,Thunderball (1965),Action|Adventure|Thriller,660
2257,House on Haunted Hill (1999),Horror|Thriller,11377
2258,Music of the Heart (1999),Drama,26149
2259,Being John Malkovich (1999),Comedy|Drama|Fantasy,492
2260,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,128
2261,My Best Fiend (Mein liebster Feind) (1999),Documentary,8672
2262,Train of Life (Train de vie) (1998),Comedy|Drama|Romance|War,8056
2263,"Bachelor, The (1999)",Comedy|Romance,2020
2264,"Bone Collector, The (1999)",Thriller,9481
2265,"Insider, The (1999)",Drama|Thriller,9008
2266,American Movie (1999),Documentary,14242
2267,Last Night (1998),Drama|Sci-Fi,16129
2268,Rosetta (1999),Drama,11489
2269,"They Shoot Horses, Don't They? (1969)",Drama,28145
2270,Bride of Re-Animator (1990),Comedy|Horror,18111
2271,Bustin' Loose (1981),Comedy,31361
2272,Coma (1978),Thriller,11223
2273,Creepshow (1982),Horror,16281
2274,Creepshow 2 (1987),Horror,16288
2275,Re-Animator (1985),Comedy|Horror|Sci-Fi,1694
2276,Drugstore Cowboy (1989),Crime|Drama,476
2277,Falling Down (1993),Action|Drama,37094
2278,"Funhouse, The (1981)",Horror,13555
2279,"General, The (1926)",Comedy|War,961
2280,Piranha (1978),Horror|Sci-Fi,24831
2281,"Taming of the Shrew, The (1967)",Comedy,25560
2282,Nighthawks (1981),Action|Drama,21610
2283,Yojimbo (1961),Action|Adventure,11878
2284,Repossessed (1990),Comedy,11510
2285,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller,11234
2286,Spaceballs (1987),Comedy|Sci-Fi,957
2287,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical,11886
2288,Mister Roberts (1955),Comedy|Drama|War,37853
2289,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama,62204
2290,Little Big Man (1970),Western,11040
2291,"Face in the Crowd, A (1957)",Drama,21849
2292,Trading Places (1983),Comedy,1621
2293,Meatballs (1979),Comedy,14035
2294,Meatballs Part II (1984),Comedy,40771
2295,Meatballs III (1987),Comedy,40772
2296,Meatballs 4 (1992),Comedy,40773
2297,Dead Again (1991),Mystery|Romance|Thriller,11498
2298,Peter's Friends (1992),Comedy|Drama,11790
2299,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,29371
2300,Under the Rainbow (1981),Comedy,47941
2301,Anywhere But Here (1999),Comedy|Drama,21349
2302,Dogma (1999),Adventure|Comedy|Fantasy,1832
2303,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,10047
2304,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi,10228
2305,Felicia's Journey (1999),Thriller,47692
2306,Oxygen (1999),Crime|Drama|Thriller,18561
2307,Where's Marlowe? (1998),Comedy,144953
2308,"Commitments, The (1991)",Comedy|Drama|Musical,11663
2309,Holiday Inn (1942),Comedy|Musical,13485
2310,"Longest Day, The (1962)",Action|Drama|War,9289
2311,Poison Ivy (1992),Drama|Thriller,9264
2312,Poison Ivy: New Seduction (1997),Drama|Thriller,18222
2313,Tora! Tora! Tora! (1970),Action|Drama|War,11165
2314,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama,4203
2315,"Verdict, The (1982)",Drama|Mystery,24226
2316,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,11379
2317,Stand and Deliver (1988),Comedy|Drama,29154
2318,Moonstruck (1987),Comedy|Romance,2039
2319,"Sandpiper, The (1965)",Drama|Romance,77915
2320,Jeremiah Johnson (1972),Western,11943
2321,Repulsion (1965),Drama|Horror,11481
2322,Irma la Douce (1963),Comedy,2690
2323,42 Up (1998),Documentary,20565
2324,Liberty Heights (1999),Drama,27141
2325,Mansfield Park (1999),Comedy|Drama|Romance,10399
2326,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance,2668
2327,"World Is Not Enough, The (1999)",Action|Adventure|Thriller,36643
2328,All About My Mother (Todo sobre mi madre) (1999),Drama,99
2329,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical,25898
2330,Scrooged (1988),Comedy|Fantasy|Romance,9647
2331,Harvey (1950),Comedy|Fantasy,11787
2332,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama,5156
2333,Matewan (1987),Drama,24276
2334,Kagemusha (1980),Drama|War,11953
2335,McCabe & Mrs. Miller (1971),Drama|Western,29005
2336,Maurice (1987),Drama|Romance,26371
2337,"Grapes of Wrath, The (1940)",Drama,596
2338,My Man Godfrey (1957),Comedy,52470
2339,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance,20334
2340,"Natural, The (1984)",Drama,11393
2341,Shampoo (1975),Comedy|Drama|Romance,31121
2342,"River Runs Through It, A (1992)",Drama,293
2343,Fatal Attraction (1987),Drama|Thriller,10998
2344,Jagged Edge (1985),Crime|Romance|Thriller,12235
2345,Stanley & Iris (1990),Drama|Romance,36094
2346,Midnight Run (1988),Action|Comedy|Crime|Thriller,9013
2347,Awakenings (1990),Drama|Mystery,11005
2348,Come See the Paradise (1990),Drama|Romance,59820
2349,Backdraft (1991),Action|Drama,2924
2350,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance,177
2351,"River, The (1984)",Drama,38557
2352,Places in the Heart (1984),Drama,13681
2353,'night Mother (1986),Drama,34760
2354,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller,9946
2355,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,863
2356,Flawless (1999),Drama,31582
2357,Ride with the Devil (1999),Drama|Romance|War,22267
2358,"Distinguished Gentleman, The (1992)",Comedy,10411
2359,"End of the Affair, The (1999)",Drama,20024
2360,Holy Smoke (1999),Comedy|Drama,13787
2361,Sweet and Lowdown (1999),Comedy|Drama,9684
2362,Bonfire of the Vanities (1990),Comedy|Crime|Drama,9586
2363,Daddy Long Legs (1919),Comedy|Drama,70801
2364,Grand Illusion (La grande illusion) (1937),Drama|War,777
2365,"Great Santini, The (1979)",Drama,21887
2366,Stealing Home (1988),Drama,32331
2367,"Two Jakes, The (1990)",Drama,32669
2368,U2: Rattle and Hum (1988),Documentary|Musical,18161
2369,Hell in the Pacific (1968),Drama|War,31681
2370,Cradle Will Rock (1999),Drama,32274
2371,Deuce Bigalow: Male Gigolo (1999),Comedy,10402
2372,"Green Mile, The (1999)",Crime|Drama,497
2373,"Cider House Rules, The (1999)",Drama,1715
2374,"War Zone, The (1999)",Drama|Thriller,42739
2375,"Last Picture Show, The (1971)",Drama,25188
2376,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,15515
2377,Anna and the King (1999),Drama|Romance,1439
2378,Bicentennial Man (1999),Drama|Romance|Sci-Fi,2277
2379,Stuart Little (1999),Children|Comedy|Fantasy,10137
2380,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,10387
2381,Fantasia 2000 (1999),Animation|Children|Musical|IMAX,49948
2382,Magnolia (1999),Drama,334
2383,Onegin (1999),Drama|Romance,30237
2384,Simpatico (1999),Comedy|Drama,50116
2385,Topsy-Turvy (1999),Comedy|Drama|Musical,46435
2386,Boiling Point (1993),Action|Drama,22213
2387,Carnal Knowledge (1971),Comedy|Drama,36492
2388,Easy Rider (1969),Adventure|Drama,624
2389,The Falcon and the Snowman (1985),Crime|Drama|Thriller,26578
2390,Room at the Top (1959),Drama,43103
2391,Any Given Sunday (1999),Drama,9563
2392,Man on the Moon (1999),Comedy|Drama,1850
2393,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,926
2394,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,1213
2395,Next Friday (2000),Comedy,10471
2396,"Hurricane, The (1999)",Drama,10400
2397,Angela's Ashes (1999),Drama,10397
2398,Titus (1999),Drama,12524
2399,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary,28216
2400,"Third Miracle, The (1999)",Drama,36773
2401,Snow Falling on Cedars (1999),Drama,10219
2402,"Girl, Interrupted (1999)",Drama,3558
2403,My Dog Skip (1999),Children|Drama,17908
2404,Supernova (2000),Adventure|Sci-Fi|Thriller,10384
2405,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama,48233
2406,"Way We Were, The (1973)",Drama|Romance,10236
2407,Stalag 17 (1953),Drama|War,632
2408,"Presidio, The (1988)",Action|Crime|Romance|Thriller,11851
2409,Papillon (1973),Crime|Drama,5924
2410,"Last Detail, The (1973)",Comedy|Drama,14886
2411,Five Easy Pieces (1970),Drama,26617
2412,Dead Calm (1989),Thriller,10493
2413,"Boys from Brazil, The (1978)",Action|Mystery|Thriller,16241
2414,Against All Odds (1984),Romance,22160
2415,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy,9644
2416,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,13342
2417,"Cry in the Dark, A (1988)",Drama,35119
2418,Batman: Mask of the Phantasm (1993),Animation|Children,14919
2419,American Flyers (1985),Drama,14040
2420,"Star Is Born, A (1937)",Drama,22692
2421,Pacific Heights (1990),Mystery|Thriller,2990
2422,"Draughtsman's Contract, The (1982)",Drama,10831
2423,"Zed & Two Noughts, A (1985)",Drama,33078
2424,Woman in the Dunes (Suna no onna) (1964),Drama,16672
2425,Down to You (2000),Comedy|Romance,10472
2426,"Odessa File, The (1974)",Thriller,21489
2427,Where the Buffalo Roam (1980),Comedy,13005
2428,Eye of the Beholder (1999),Thriller,18681
2429,"Big Tease, The (1999)",Comedy,20468
2430,"Cup, The (Phörpa) (1999)",Comedy,14521
2431,Encino Man (1992),Comedy,10406
2432,"Goodbye Girl, The (1977)",Comedy|Romance,14741
2433,Malcolm X (1992),Drama,1883
2434,Sister Act (1992),Comedy|Crime,2005
2435,Sister Act 2: Back in the Habit (1993),Comedy,6279
2436,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller,11087
2437,Alive (1993),Drama,7305
2438,Agnes of God (1985),Drama|Mystery,24735
2439,Scent of a Woman (1992),Drama,9475
2440,Wayne's World (1992),Comedy,8872
2441,Wayne's World 2 (1993),Comedy,8873
2442,"League of Their Own, A (1992)",Comedy|Drama,11287
2443,Patriot Games (1992),Action|Crime|Drama|Thriller,9869
2444,"Bodyguard, The (1992)",Drama|Romance|Thriller,619
2445,Death Becomes Her (1992),Comedy|Fantasy,9374
2446,Far and Away (1992),Adventure|Drama|Romance,11259
2447,Howards End (1992),Drama,8293
2448,Singles (1992),Comedy|Drama|Romance,11068
2449,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller,1923
2450,White Men Can't Jump (1992),Comedy|Drama,10158
2451,Buffy the Vampire Slayer (1992),Action|Comedy|Horror,10206
2452,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller,11782
2453,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller,10086
2454,"Mariachi, El (1992)",Action|Crime|Thriller|Western,9367
2455,Stop! Or My Mom Will Shoot (1992),Action|Comedy,9876
2456,Forever Young (1992),Drama|Romance|Sci-Fi,10326
2457,"Cutting Edge, The (1992)",Comedy|Drama|Romance,16562
2458,Of Mice and Men (1992),Drama,9609
2459,Bad Lieutenant (1992),Crime|Drama,12143
2460,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,4234
2461,Single White Female (1992),Drama|Thriller,9605
2462,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller,8374
2463,Gun Shy (2000),Comedy,29076
2464,"Baby, The (1973)",Horror,28156
2465,"Brandon Teena Story, The (1998)",Documentary,113096
2466,Minnie and Moskowitz (1971),Action,24349
2467,They Might Be Giants (1971),Comedy|Mystery|Romance,27841
2468,"Beach, The (2000)",Adventure|Drama,1907
2469,Snow Day (2000),Comedy,15489
2470,"Tigger Movie, The (2000)",Animation|Children,15655
2471,Not One Less (Yi ge dou bu neng shao) (1999),Drama,36210
2472,Eaten Alive (1977),Horror,30062
2473,Raining Stones (1993),Drama,62463
2474,To Sir with Love (1967),Drama,25934
2475,Boiler Room (2000),Crime|Drama|Thriller,14181
2476,Hanging Up (2000),Comedy|Drama,10385
2477,Pitch Black (2000),Horror|Sci-Fi|Thriller,2787
2478,"Whole Nine Yards, The (2000)",Comedy|Crime,2069
2479,Beautiful People (1999),Comedy,61416
2480,Black Tar Heroin: The Dark End of the Street (2000),Documentary,79515
2481,"Circus, The (1928)",Comedy,28978
2482,City Lights (1931),Comedy|Drama|Romance,901
2483,"Flamingo Kid, The (1984)",Comedy|Drama,25010
2484,"Kid, The (1921)",Comedy|Drama,10098
2485,Class Reunion (1982),Comedy,33374
2486,Happy Go Lovely (1951),Musical,127602
2487,Reindeer Games (2000),Action|Thriller,2155
2488,Wonder Boys (2000),Comedy|Drama,11004
2489,Chain of Fools (2000),Comedy|Crime,20682
2490,Drowning Mona (2000),Comedy,25166
2491,"Next Best Thing, The (2000)",Comedy|Drama,1831
2492,What Planet Are You From? (2000),Comedy|Sci-Fi,10416
2493,Beyond the Mat (1999),Documentary,14271
2494,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,4816
2495,The Year My Voice Broke (1987),Drama|Romance,19958
2496,Splendor in the Grass (1961),Drama|Romance,28569
2497,My Tutor (1983),Drama,2193
2498,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,11016
2499,For All Mankind (1989),Documentary,20423
2500,Born Yesterday (1950),Comedy,24481
2501,Birdy (1984),Drama|War,11296
2502,Blood Feast (1963),Horror,28172
2503,"Charlie, the Lonesome Cougar (1967)",Adventure|Children,57855
2504,Never Cry Wolf (1983),Adventure|Drama,14280
2505,"Raisin in the Sun, A (1961)",Drama,29478
2506,"Closer You Get, The (2000)",Comedy|Romance,73642
2507,Mission to Mars (2000),Sci-Fi,2067
2508,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller,622
2509,East-West (Est-ouest) (1999),Drama|Romance,28463
2510,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance,12186
2511,Breaking Away (1979),Comedy|Drama,20283
2512,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,5693
2513,Bull Durham (1988),Comedy|Drama|Romance,287
2514,Dog Day Afternoon (1975),Crime|Drama,968
2515,American Graffiti (1973),Comedy|Drama,838
2516,"Asphalt Jungle, The (1950)",Crime|Film-Noir,16958
2517,"Searchers, The (1956)",Drama|Western,3114
2518,"Big Country, The (1958)",Romance|Western,12501
2519,Betrayed (1988),Drama|Thriller,31618
2520,"Bridge at Remagen, The (1969)",Action|War,15873
2521,Daughters of the Dust (1991),Drama,68427
2522,"Ogre, The (Unhold, Der) (1996)",Drama,48213
2523,On the Beach (1959),Drama,35412
2524,"Taking of Pelham One Two Three, The (1974)",Action|Crime,8333
2525,Volunteers (1985),Comedy,19259
2526,JFK (1991),Drama|Mystery|Thriller,820
2527,Who's Harry Crumb? (1989),Comedy|Mystery,11718
2528,Harry and the Hendersons (1987),Children|Comedy,8989
2529,Let's Get Harry (1986),Action|Adventure,32031
2530,Shanghai Surprise (1986),Adventure|Crime|Drama|Romance,58048
2531,Who's That Girl? (1987),Comedy,26827
2532,She-Devil (1989),Comedy,11157
2533,Date with an Angel (1987),Comedy|Fantasy|Romance,28370
2534,Blind Date (1987),Comedy|Romance,918
2535,Nadine (1987),Comedy,61178
2536,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical,11176
2537,"Great Muppet Caper, The (1981)",Children|Comedy,14900
2538,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical,11899
2539,We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy,18890
2540,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,19736
2541,Turtle Diary (1985),Comedy|Drama|Romance,123047
2542,Raise the Titanic (1980),Drama|Thriller,24575
2543,Titanic (1953),Action|Drama,16535
2544,"Night to Remember, A (1958)",Action|Drama,10971
2545,Captain Horatio Hornblower R.N. (1951),Action|Adventure|Drama|War,23928
2546,Erin Brockovich (2000),Drama,462
2547,Final Destination (2000),Drama|Thriller,9532
2548,Soft Fruit (1999),Comedy|Drama,117259
2549,"Bear, The (Ours, L') (1988)",Adventure|Children|Drama,2383
2550,Love Is a Many-Splendored Thing (1955),Drama|Romance|War,53879
2551,"Mirror, The (Zerkalo) (1975)",Drama,1396
2552,"Crimson Pirate, The (1952)",Adventure|Comedy,11570
2553,Thelma & Louise (1991),Adventure|Crime|Drama,1541
2554,...And Justice for All (1979),Drama|Thriller,17443
2555,Animal House (1978),Comedy,8469
2556,She's Gotta Have It (1986),Comedy|Romance,27995
2557,School Daze (1988),Drama,36739
2558,Do the Right Thing (1989),Drama,925
2559,Mo' Better Blues (1990),Drama|Musical,41823
2560,Jungle Fever (1991),Drama|Romance,1713
2561,"Champ, The (1979)",Drama,30547
2562,Creature Comforts (1989),Animation|Comedy,54825
2563,Death Wish (1974),Action|Crime|Drama,13939
2564,Death Wish 2 (1982),Action|Drama,14373
2565,Death Wish 3 (1985),Action|Drama,24873
2566,Death Wish 4: The Crackdown (1987),Action|Drama,26263
2567,Death Wish 5: The Face of Death (1994),Action|Drama,34746
2568,Double Indemnity (1944),Crime|Drama|Film-Noir,996
2569,Dying Young (1991),Drama|Romance,9079
2570,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi,1498
2571,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy,1497
2572,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy,1499
2573,Red Dawn (1984),Action|Drama|War,1880
2574,Band of the Hand (1986),Action|Crime|Drama,33762
2575,Bloodsport (1988),Action,11690
2576,Eyes of Laura Mars (1978),Mystery|Thriller,29143
2577,Funny Bones (1995),Comedy|Drama,35292
2578,"Good Earth, The (1937)",Drama,36652
2579,"Good Morning, Vietnam (1987)",Comedy|Drama|War,801
2580,"Good Mother, The (1988)",Drama,104301
2581,Grumpy Old Men (1993),Comedy,11520
2582,Guess Who's Coming to Dinner (1967),Drama,1879
2583,Romeo Must Die (2000),Action|Crime|Romance|Thriller,2085
2584,Here on Earth (2000),Drama|Romance,13539
2585,Whatever It Takes (2000),Comedy|Romance,16222
2586,Buddy Boy (1999),Drama|Thriller,109479
2587,"Color of Paradise, The (Rang-e khoda) (1999)",Drama,17078
2588,Gothic (1986),Drama|Horror,33516
2589,Lord of the Flies (1963),Adventure|Drama|Thriller,9960
2590,Modern Times (1936),Comedy|Drama|Romance,3082
2591,Heart and Souls (1993),Comedy|Fantasy,12187
2592,Hud (1963),Drama|Western,24748
2593,"Hustler, The (1961)",Drama,990
2594,Inherit the Wind (1960),Drama,1908
2595,Dersu Uzala (1975),Adventure|Drama,9764
2596,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi,840
2597,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),Comedy,42237
2598,Retroactive (1997),Sci-Fi|Thriller,26689
